10,30,11,40,12,22,6,18,8,21,5,10,4,8,3,9,9,25,1,3,7,27,2,2,0,0,215
12,18,0,50,9,25,4,12,7,25,10,30,6,12,8,20,11,40,3,9,1,1,5,10,2,2,254
12,14,7,25,6,18,4,8,1,0,10,30,8,21,5,10,9,25,2,2,3,3,0,0,11,0,156
10,30,12,29,9,25,1,1,11,40,2,4,3,3,8,27,5,10,4,12,0,0,6,12,7,29,222
10,30,0,50,7,23,3,6,8,30,9,25,1,1,5,15,6,18,4,8,2,4,11,40,12,28,278
10,30,12,27,4,16,11,40,0,50,3,12,2,4,7,26,1,0,6,18,8,20,9,0,5,5,248
11,40,10,30,6,18,9,25,8,24,5,15,2,6,3,9,1,2,4,12,7,27,0,0,12,15,223
0,50,12,25,11,40,8,28,10,30,9,25,5,15,7,26,6,24,4,12,2,8,1,3,3,6,292
12,26,7,19,8,29,1,2,0,50,10,30,2,4,4,4,9,25,11,40,6,18,3,3,5,10,260
12,22,10,30,11,40,9,25,3,6,4,8,8,24,1,1,2,4,5,15,7,26,0,50,6,12,263
12,26,11,40,9,25,0,50,6,18,7,28,8,17,10,30,3,12,2,4,1,3,5,15,4,4,272
9,25,11,40,3,6,8,29,5,15,1,4,7,26,6,18,4,16,12,26,10,30,0,0,2,4,239
12,22,5,10,10,30,4,8,7,20,0,50,1,1,6,12,9,25,11,40,3,9,2,4,8,0,231
11,40,10,30,3,9,1,1,0,50,4,8,7,25,2,8,9,25,5,10,6,12,12,23,8,0,241
11,40,12,25,10,30,3,9,6,18,4,12,8,28,5,15,7,23,2,4,9,25,1,0,0,0,229
12,27,7,23,9,25,5,15,2,2,1,2,10,30,4,12,8,25,6,12,3,6,0,0,11,0,179
12,27,11,40,10,30,7,26,1,1,3,6,2,6,6,12,5,15,8,16,9,25,4,8,0,0,212
12,27,10,30,3,9,1,1,8,23,7,23,9,25,6,12,2,6,4,8,5,5,0,0,11,40,209
12,25,9,25,11,40,10,30,3,12,8,19,2,4,7,25,1,0,0,0,6,12,4,12,5,10,214
10,30,12,24,3,9,8,23,2,6,1,0,4,8,11,40,9,25,7,19,5,20,6,18,0,0,222
0,50,11,40,12,25,8,22,3,9,10,30,5,20,6,12,9,25,4,16,1,2,7,28,2,6,285
12,17,10,30,5,10,8,22,6,24,3,6,1,2,0,50,2,0,4,16,9,0,7,26,11,40,243
12,22,10,30,5,10,9,25,4,12,6,18,2,2,8,29,7,27,1,1,11,40,3,9,0,0,225
0,50,10,30,9,25,8,28,2,4,3,6,5,20,4,12,11,40,7,25,6,18,12,24,1,2,284
10,30,12,27,4,12,7,20,6,18,3,6,2,4,11,40,5,10,8,13,0,0,9,25,1,2,207
12,25,6,12,9,25,2,8,4,12,10,30,1,1,5,5,3,6,0,0,8,13,7,22,11,0,159
12,18,10,30,1,2,8,14,9,25,11,40,4,16,0,50,5,10,6,12,7,28,2,4,3,6,255
12,23,7,15,2,4,9,25,4,12,8,24,5,15,1,1,3,6,0,0,10,30,6,6,11,0,161
10,30,12,16,2,4,0,50,11,40,1,0,6,12,9,25,5,15,3,6,7,15,4,4,8,0,217
11,40,12,26,3,6,6,18,7,24,9,25,5,15,10,30,1,3,2,2,0,0,8,23,4,8,220
12,18,7,25,5,15,9,25,3,6,6,18,8,17,2,6,0,0,10,30,11,40,1,3,4,12,215
10,30,11,40,7,27,3,6,9,25,6,18,5,15,1,2,12,20,0,50,2,4,8,18,4,8,263
12,21,10,30,3,6,8,27,7,27,4,8,5,15,6,18,9,25,11,40,1,3,2,6,0,0,226
12,23,5,10,7,26,8,22,1,0,2,8,10,30,4,8,0,0,3,3,9,0,6,12,11,0,142
11,40,12,24,4,12,7,24,8,28,10,30,1,0,2,8,6,12,0,0,9,25,3,6,5,10,219
10,30,12,10,9,25,1,1,2,4,5,10,7,26,6,12,4,12,3,6,0,0,8,0,11,0,136
10,30,9,25,7,24,12,24,11,40,1,0,2,2,3,6,5,10,0,50,4,12,8,0,6,12,235
12,22,11,40,5,10,10,30,6,24,1,0,4,8,9,25,2,6,0,0,7,27,3,9,8,0,201
10,30,12,24,9,25,5,10,8,23,1,2,2,4,0,50,4,4,3,3,6,6,11,0,7,19,200
11,40,12,23,1,2,6,12,9,25,7,22,3,9,8,26,10,30,5,10,2,2,4,12,0,0,213
12,29,9,25,6,18,5,10,3,9,2,2,10,30,8,28,7,21,4,12,1,1,11,40,0,0,225
12,18,11,40,6,18,3,12,9,25,8,19,4,16,7,28,2,4,10,30,5,10,1,2,0,0,222
12,18,10,30,5,10,9,25,11,40,6,18,7,22,3,6,2,8,1,0,0,0,4,4,8,24,205
10,30,12,22,9,25,5,10,7,21,8,22,0,50,11,40,2,4,1,1,4,12,6,18,3,6,261
10,30,12,26,0,50,8,22,5,10,6,12,9,25,2,4,7,24,11,40,4,12,3,6,1,2,263
10,30,12,25,8,26,9,25,11,40,6,18,4,8,7,27,5,20,2,2,3,6,1,1,0,0,228
10,30,12,21,11,40,1,2,3,6,5,10,6,18,7,23,2,4,4,8,0,50,9,25,8,0,237
0,50,12,25,11,40,4,12,7,27,9,25,1,1,6,18,3,9,10,30,2,6,5,10,8,0,253
10,30,11,40,9,25,3,6,0,50,8,30,12,22,2,6,5,20,6,30,4,8,1,0,7,0,267
12,22,4,8,0,50,6,12,1,1,2,4,3,6,9,25,7,28,10,30,5,5,8,0,11,40,231
12,28,7,26,10,30,11,40,6,18,8,27,3,12,5,15,4,8,1,2,9,25,2,4,0,0,235
11,40,10,30,1,3,8,22,2,0,5,10,6,12,12,19,7,25,4,4,0,0,9,25,3,3,193
12,15,6,6,10,30,4,12,1,0,7,26,8,17,11,40,2,4,3,6,0,0,9,25,5,15,196
