11,40,0,50,5,15,1,2,8,30,9,25,7,27,2,8,4,12,10,30,12,26,3,6,6,6,277
3,6,1,4,6,18,7,25,9,25,10,30,8,26,4,8,11,40,0,50,5,15,12,25,2,8,280
12,26,11,40,4,8,1,2,10,30,3,12,7,24,0,50,6,18,8,24,5,10,9,25,2,4,273
6,18,9,25,5,15,10,30,11,40,3,9,1,4,12,22,8,29,4,16,2,2,7,20,0,0,230
10,30,7,25,0,50,5,10,4,8,12,22,11,40,3,6,2,4,1,0,6,6,8,0,9,0,201
11,40,8,28,2,4,3,12,1,1,6,12,12,26,10,30,7,18,9,25,5,10,0,0,4,0,206
5,15,9,25,4,12,2,8,12,24,3,9,1,1,6,12,10,30,0,0,7,24,8,0,11,0,160
4,16,1,2,2,4,9,25,8,12,12,25,3,6,10,30,0,0,5,5,7,27,6,6,11,0,158
10,30,1,1,9,25,8,23,2,2,12,24,7,27,5,15,6,18,4,8,0,0,3,6,11,0,179
8,24,11,40,6,18,1,1,0,50,9,25,12,21,5,15,4,12,3,6,2,2,10,30,7,0,244
2,4,10,30,11,40,9,25,12,23,4,8,3,6,5,10,6,12,7,25,1,0,0,0,8,0,183
11,40,5,15,1,2,8,27,9,25,3,12,2,6,0,50,7,25,6,24,10,30,12,21,4,4,281
4,16,9,25,1,1,8,19,2,8,5,10,7,23,3,3,11,40,6,24,12,26,0,0,10,30,225
9,25,8,22,0,50,4,12,6,12,11,40,3,9,7,28,12,22,10,30,2,4,1,2,5,5,261
8,22,7,28,1,2,11,40,12,22,9,25,2,6,5,15,10,30,0,50,6,12,3,6,4,4,262
8,26,1,1,4,16,9,25,3,6,6,18,7,25,10,30,12,22,2,2,5,15,11,40,0,0,226
5,20,10,30,7,21,2,4,9,25,1,4,11,40,3,6,6,18,12,22,0,0,4,4,8,0,194
1,2,11,40,10,30,3,12,5,10,12,23,2,0,9,25,7,23,0,0,6,18,4,12,8,0,195
7,25,9,25,2,4,8,25,10,30,1,3,5,20,11,40,4,16,12,21,3,9,6,12,0,0,230
4,12,10,30,7,25,11,40,12,23,9,25,2,2,6,12,3,9,8,26,0,50,5,15,1,2,271
10,30,1,2,0,50,8,27,4,8,3,6,5,20,11,40,9,25,12,23,7,27,6,24,2,4,286
1,4,8,29,9,25,10,30,3,6,6,24,2,2,5,15,0,0,4,4,7,25,12,25,11,0,189
3,6,7,25,12,23,9,25,10,30,4,16,1,1,5,15,8,26,0,0,6,6,2,4,11,40,217
5,20,6,18,8,23,4,12,10,30,1,1,2,6,12,21,3,6,11,40,0,0,9,0,7,16,193
10,30,9,25,12,26,3,6,2,8,7,24,8,17,6,18,11,40,4,12,1,0,5,10,0,0,216
7,25,12,21,6,18,8,25,9,25,5,15,1,3,2,8,0,0,3,3,10,30,4,4,11,40,217
0,50,9,25,10,30,8,30,12,23,5,20,4,8,7,26,1,0,6,18,3,3,11,40,2,6,279
10,30,11,40,9,25,0,50,8,19,12,26,1,1,2,4,3,12,7,26,6,12,5,10,4,4,259
8,23,10,30,2,4,4,8,9,25,1,1,0,50,7,25,3,6,11,40,12,23,6,18,5,15,268
12,22,6,18,7,24,10,30,2,2,4,12,11,40,8,24,3,6,1,1,0,0,9,25,5,15,219
3,9,9,25,6,18,1,1,10,30,5,15,12,21,2,0,4,8,7,19,0,0,8,0,11,0,146
11,40,0,50,4,16,9,25,8,21,6,24,10,30,7,27,2,4,1,3,3,6,12,24,5,10,280
9,25,1,1,2,4,8,19,11,40,5,20,3,9,12,22,7,24,6,12,10,30,0,0,4,8,214
10,30,2,4,11,40,6,18,0,50,8,24,9,25,5,15,7,27,1,1,12,20,4,20,3,3,277
9,25,10,30,7,25,12,24,2,4,4,12,11,40,3,9,1,0,5,15,6,18,8,26,0,0,228
10,30,8,27,3,9,1,1,9,25,6,24,11,40,7,27,12,25,5,10,0,0,4,12,2,6,236
2,4,7,24,9,25,11,40,6,18,3,12,10,30,5,15,8,21,12,24,4,16,1,1,0,0,230
10,30,11,40,9,25,4,12,7,24,3,6,5,10,12,24,1,1,6,18,0,50,8,25,2,2,267
2,8,3,12,8,19,7,26,12,27,9,25,10,30,4,8,1,2,0,0,6,12,11,0,5,5,174
5,10,3,12,1,1,9,25,2,4,12,20,11,40,8,19,7,20,4,16,0,0,6,24,10,30,221
12,22,9,25,8,27,10,30,0,50,4,12,6,12,7,27,5,20,11,40,1,2,2,4,3,9,280
8,21,1,2,10,30,0,50,9,25,7,26,5,10,11,40,2,4,12,24,6,18,4,12,3,15,277
10,30,11,40,6,18,12,22,9,25,7,23,4,12,3,9,8,29,1,1,2,2,5,10,0,0,221
9,25,11,40,6,18,1,4,3,12,0,50,5,15,10,30,7,24,2,4,12,21,4,8,8,0,251
11,40,9,25,0,50,3,6,5,10,4,8,10,30,6,12,12,24,1,1,7,24,8,20,2,6,256
3,9,8,26,6,18,9,25,12,23,5,20,1,4,10,30,11,40,7,20,4,8,2,2,0,0,225
5,10,7,22,10,30,4,12,3,6,8,21,9,25,11,40,6,18,12,24,2,8,1,2,0,0,218
10,30,12,23,11,40,9,25,3,6,8,28,1,1,5,10,7,27,6,24,2,4,4,8,0,50,276
11,40,9,25,3,12,1,2,5,15,10,30,12,23,7,22,8,21,2,4,4,12,0,0,6,6,212
9,25,8,26,6,24,3,9,10,30,7,25,5,15,1,1,2,2,4,8,11,40,12,23,0,0,228
8,29,1,1,10,30,3,6,9,25,5,15,7,18,6,24,2,2,4,4,0,0,12,21,11,40,215
0,50,12,25,10,30,5,10,1,2,3,6,2,2,11,40,6,12,4,8,9,25,8,25,7,14,249
8,29,9,25,1,1,10,30,7,25,2,6,12,24,6,18,0,0,4,4,3,3,5,10,11,40,215
11,40,1,4,0,50,4,8,12,25,3,9,10,30,7,24,9,25,2,0,5,5,8,0,6,12,232
6,18,8,22,4,12,3,9,0,50,5,10,7,26,9,25,11,40,10,30,2,6,1,2,12,21,271
0,50,7,27,8,29,9,25,11,40,12,23,4,16,10,30,1,2,6,24,3,6,2,6,5,15,293
5,15,12,25,7,22,11,40,3,6,6,12,10,30,9,25,2,4,8,17,1,1,0,0,4,12,209
9,25,0,50,5,15,8,18,3,12,1,2,10,30,11,40,7,28,6,18,2,6,4,16,12,27,287
8,25,0,50,9,25,7,28,4,16,3,6,12,23,11,40,6,18,5,15,2,4,1,0,10,0,250
9,25,4,16,7,25,8,18,0,50,5,15,11,40,10,30,1,1,3,12,2,6,6,18,12,25,281
3,6,2,6,5,15,9,25,12,23,8,17,1,3,6,24,10,30,0,0,11,40,7,25,4,12,226
0,50,1,2,8,30,7,27,10,30,3,15,11,40,2,6,9,25,12,27,5,20,4,4,6,12,288
5,15,7,26,9,25,10,30,11,40,12,22,3,6,1,2,8,18,4,16,2,6,0,0,6,18,224
9,25,1,1,3,12,7,25,8,21,10,30,5,20,11,40,4,16,12,25,2,6,0,0,6,6,227
11,40,6,18,3,12,1,3,5,10,2,4,9,25,10,30,7,27,12,21,0,0,4,4,8,24,218
8,26,1,2,12,26,11,40,4,12,10,30,3,9,5,10,9,25,7,23,2,4,6,12,0,0,219
12,25,11,40,7,24,5,10,9,25,2,6,10,30,8,29,4,16,1,2,6,18,0,0,3,0,225
3,9,9,25,8,23,2,6,7,22,1,2,6,18,5,15,10,30,11,40,4,12,0,0,12,26,228
2,4,12,26,10,30,8,18,9,25,6,12,1,1,3,9,4,12,7,26,0,0,11,40,5,5,208
4,12,5,15,9,25,11,40,10,30,8,28,6,18,3,6,7,24,1,2,12,23,2,2,0,0,225
3,9,6,18,9,25,1,3,7,26,8,26,5,15,10,30,12,24,11,40,2,4,4,12,0,0,232
4,16,9,25,8,21,2,8,5,20,11,40,7,21,10,30,12,23,3,6,1,0,0,0,6,18,228
3,6,5,15,7,28,12,25,10,30,4,8,11,40,0,50,6,18,8,26,2,2,1,1,9,0,249
5,15,2,4,0,50,4,16,8,20,7,25,10,30,12,23,6,12,3,3,9,25,1,1,11,0,224
9,25,11,40,3,9,7,24,4,12,6,18,8,26,1,1,2,6,5,15,10,30,12,25,0,0,231
1,2,11,40,2,4,10,30,4,12,6,18,12,20,9,25,3,6,5,10,0,50,8,0,7,0,217
9,25,10,30,5,15,4,12,11,40,3,9,7,27,2,4,8,18,6,18,12,24,1,2,0,0,224
3,6,2,4,10,30,5,10,11,40,8,22,9,25,6,18,1,4,4,12,7,27,0,0,12,25,223
9,25,10,30,7,28,0,50,11,40,2,6,3,9,5,15,4,12,6,12,1,1,8,0,12,20,248
11,40,9,25,3,9,1,2,10,30,6,18,2,6,0,0,5,10,12,18,7,26,8,0,4,8,192
10,30,9,25,1,4,6,12,7,22,2,2,4,8,3,6,12,25,5,10,0,0,8,0,11,0,144
9,25,3,12,10,30,7,24,8,23,1,2,4,12,12,23,5,15,6,12,2,6,11,40,0,0,224
5,15,4,12,9,25,3,9,11,40,8,28,10,30,1,2,2,2,7,25,6,18,12,26,0,0,232
4,8,12,23,0,50,8,16,7,25,1,2,10,30,9,25,6,30,2,4,3,12,5,10,11,40,275
0,50,9,25,10,30,7,25,4,8,8,30,12,24,11,40,6,18,5,15,1,4,2,6,3,12,287
8,24,10,30,11,40,0,50,9,25,12,23,4,12,1,1,7,23,6,18,3,15,5,15,2,4,280
8,26,11,40,12,24,1,4,2,4,9,25,7,27,6,24,10,30,3,9,4,12,0,0,5,5,230
0,50,11,40,7,24,10,30,8,21,12,26,1,2,5,10,9,25,3,6,6,12,4,8,2,4,258
12,25,8,25,10,30,4,8,3,6,2,4,9,25,6,12,0,50,1,1,5,10,7,20,11,0,216
10,30,5,15,11,40,3,9,7,19,1,1,4,12,2,4,8,27,6,18,0,0,12,23,9,25,223
11,40,8,27,1,1,7,25,6,18,0,50,3,12,9,25,4,12,10,30,2,6,12,27,5,5,278
9,25,2,8,5,15,4,12,11,40,8,25,7,25,3,12,10,30,6,18,1,1,0,0,12,28,239
9,25,12,24,0,50,2,4,6,18,8,25,10,30,7,27,11,40,5,15,4,12,1,1,3,9,280
