6,18,5,15,1,4,9,25,8,26,12,23,7,27,10,30,11,40,4,12,2,4,0,0,3,0,224
10,30,1,2,12,22,3,6,9,25,0,50,5,10,6,12,2,4,7,21,11,40,4,8,8,0,230
12,23,4,16,9,25,10,30,5,15,6,18,3,6,11,40,2,4,7,27,1,4,0,0,8,0,208
11,40,7,27,8,18,6,24,9,25,5,15,4,12,12,22,3,9,1,0,2,8,10,30,0,0,230
8,22,1,2,10,30,3,9,9,25,5,15,7,25,4,16,6,18,12,22,11,40,2,2,0,0,226
8,27,9,25,10,30,11,40,3,9,12,23,1,1,2,6,7,27,6,18,5,15,4,12,0,0,233
2,4,5,10,1,2,10,30,8,21,9,25,3,9,4,8,0,0,7,23,6,12,11,40,12,27,211
5,20,12,25,10,30,6,12,7,23,2,2,4,12,8,24,0,0,11,40,9,25,3,9,1,0,222
7,28,3,6,10,30,9,25,0,50,6,18,11,40,1,1,12,28,2,0,8,24,5,15,4,8,273
7,27,1,3,6,12,10,30,2,8,3,9,12,25,9,25,8,26,4,8,5,5,0,0,11,0,178
11,40,8,27,7,25,9,25,3,9,4,12,0,50,12,24,2,4,10,30,1,2,6,12,5,20,280
3,12,5,15,7,22,10,30,6,18,9,25,1,3,2,2,8,28,11,40,12,28,0,0,4,8,231
1,4,7,25,11,40,6,18,10,30,0,50,8,29,2,6,9,25,4,12,3,6,5,15,12,15,275
9,25,10,30,7,27,6,18,1,2,0,50,3,12,5,10,2,2,4,12,11,40,12,18,8,0,246
3,12,7,25,5,15,1,1,8,22,10,30,6,18,2,2,9,25,12,21,0,50,4,8,11,0,229
5,10,6,18,9,25,10,30,12,23,2,4,4,4,1,1,3,6,8,25,11,40,7,24,0,0,210
7,27,5,15,10,30,4,12,9,25,11,40,3,6,1,1,12,23,2,2,0,0,6,12,8,0,193
6,18,12,22,9,25,3,12,11,40,5,15,2,4,1,2,10,30,4,8,7,24,8,14,0,50,264
11,40,12,22,4,12,8,19,10,30,9,25,3,6,1,1,6,18,2,6,5,20,7,27,0,0,226
11,40,1,3,0,50,6,18,8,30,10,30,9,25,7,25,5,15,4,16,3,12,12,26,2,4,294
12,23,7,23,1,4,11,40,10,30,8,16,4,12,2,2,6,24,3,6,5,10,9,25,0,0,215
3,12,1,2,10,30,8,28,5,20,11,40,2,6,7,25,6,24,12,25,9,25,4,8,0,0,245
8,23,1,4,12,22,10,30,9,25,4,8,6,12,7,28,5,15,2,2,0,0,3,3,11,0,172
8,27,1,3,5,20,4,12,9,25,10,30,12,23,0,0,11,40,3,3,2,6,7,13,6,12,214
4,16,5,15,8,25,3,9,7,23,6,18,10,30,1,0,12,26,2,4,0,0,9,0,11,0,166
11,40,12,23,6,18,9,25,1,4,8,24,10,30,3,3,2,2,4,16,0,0,5,0,7,18,203
4,12,12,22,5,15,9,25,10,30,3,9,7,20,11,40,8,26,2,8,1,2,6,24,0,0,233
10,30,2,4,8,29,1,4,5,20,3,6,0,0,9,25,11,40,12,23,4,12,7,26,6,12,231
11,40,0,50,12,24,10,30,9,25,4,12,3,9,7,27,8,21,1,0,5,15,6,12,2,4,269
5,15,8,29,0,50,9,25,2,4,1,2,10,30,11,40,7,25,4,8,3,12,6,24,12,27,291
10,30,11,40,9,25,4,12,7,23,6,18,12,28,8,29,1,4,0,50,2,4,3,6,5,15,284
8,28,11,40,2,8,3,6,0,50,10,30,12,22,5,20,9,25,4,8,7,22,6,12,1,1,272
10,30,4,12,5,15,9,25,11,40,3,9,6,12,7,27,2,4,12,25,1,0,0,0,8,18,217
1,2,8,22,11,40,5,15,2,0,10,30,7,26,6,18,9,25,12,25,3,9,4,12,0,0,224
2,8,7,25,10,30,12,22,3,6,4,8,5,10,11,40,1,2,9,25,6,18,8,28,0,0,222
8,27,9,25,1,1,10,30,11,40,3,9,7,28,5,20,6,18,12,22,2,8,0,0,4,8,236
4,12,9,25,11,40,6,18,10,30,7,20,8,17,12,25,1,3,2,4,5,10,0,0,3,12,216
3,6,10,30,7,25,5,15,9,25,1,2,2,8,4,8,6,12,12,22,0,0,8,0,11,40,193
11,40,7,23,8,25,4,16,12,25,2,6,9,25,3,6,1,1,10,30,5,15,6,12,0,0,224
10,30,2,6,11,40,9,25,7,27,8,25,3,9,1,0,6,18,12,25,4,12,0,50,5,15,282
8,26,10,30,6,24,1,1,9,25,5,15,7,27,12,24,11,40,2,4,4,8,3,6,0,0,230
7,27,6,18,9,25,3,9,12,28,11,40,5,15,2,4,10,30,4,12,1,0,0,0,8,0,208
5,15,6,18,10,30,8,26,2,4,12,24,3,3,11,40,4,12,9,25,1,3,0,0,7,0,200
8,24,1,2,9,25,11,40,4,16,12,24,10,30,5,15,2,8,3,12,7,26,6,18,0,0,240
11,40,9,25,1,1,5,15,10,30,8,26,4,12,7,23,12,24,0,0,3,9,2,8,6,24,237
11,40,12,22,7,24,8,29,1,3,2,4,3,6,10,30,4,12,0,50,6,24,5,15,9,0,259
0,50,10,30,8,26,11,40,7,24,9,25,6,18,2,4,1,2,5,15,4,16,12,27,3,3,280
7,24,2,4,9,25,12,21,11,40,4,12,1,1,6,18,0,0,8,0,5,20,10,30,3,3,198
12,23,8,28,1,1,7,23,11,40,9,25,2,4,10,30,6,12,4,8,5,10,0,0,3,0,204
3,12,5,10,4,16,9,25,8,26,7,25,11,40,12,25,10,30,2,4,1,3,0,50,6,0,266
5,20,12,23,7,28,10,30,6,18,9,25,11,40,1,2,3,6,2,4,4,8,0,0,8,0,204
12,24,0,50,7,27,10,30,6,18,8,14,4,8,9,25,1,2,5,10,11,40,2,6,3,6,260
1,2,5,15,0,50,11,40,8,18,10,30,2,4,7,23,6,18,3,0,12,26,4,8,9,0,234
8,26,7,25,11,40,6,24,9,25,1,1,0,50,10,30,12,23,3,6,4,8,2,4,5,10,272
11,40,5,15,1,4,0,50,9,25,10,30,3,6,8,28,12,24,7,27,6,18,4,12,2,0,279
4,16,6,18,8,22,9,25,10,30,7,21,5,20,2,6,12,22,3,12,1,1,0,0,11,40,233
12,22,10,30,3,6,2,6,5,10,9,25,4,8,1,1,0,50,11,40,7,27,6,12,8,0,237
12,22,10,30,6,12,11,40,0,50,1,2,7,21,9,25,3,6,2,4,5,5,4,4,8,0,221
11,40,8,27,3,6,12,24,9,25,2,8,10,30,4,8,5,15,6,12,1,0,0,50,7,20,265
4,16,11,40,3,9,7,21,0,50,9,25,2,2,8,20,10,30,12,23,6,18,5,15,1,3,272
10,30,1,0,9,25,8,21,12,22,2,4,3,12,4,12,6,12,0,0,11,0,7,21,5,5,164
7,25,8,21,1,1,2,4,11,40,0,50,12,23,10,30,6,12,4,8,3,9,9,25,5,10,258
