8,28,11,40,2,6,10,30,4,12,3,9,6,18,7,25,9,25,1,0,0,0,12,22,5,20,235
10,30,4,16,3,6,5,10,9,25,8,23,1,1,11,40,7,27,0,0,12,23,2,6,6,12,219
10,30,9,25,4,8,5,15,7,23,2,4,11,40,3,9,1,3,12,24,0,50,6,18,8,0,249
8,28,10,30,5,15,11,40,6,18,2,4,1,4,12,23,7,28,9,25,3,12,4,16,0,0,243
2,8,10,30,5,10,4,8,9,25,6,12,7,28,8,22,1,3,3,3,12,25,11,40,0,0,214
8,26,11,40,5,15,10,30,1,3,12,22,3,6,2,4,9,25,4,16,7,17,6,12,0,0,216
2,6,11,40,8,29,7,24,0,50,9,25,6,24,4,16,12,24,5,10,1,1,10,30,3,6,285
5,20,8,27,11,40,2,8,3,9,6,12,9,25,10,30,4,12,7,25,12,25,1,2,0,0,235
3,6,2,6,6,12,10,30,5,10,1,2,4,8,9,25,12,25,8,27,11,40,0,0,7,0,191
10,30,1,1,8,29,6,24,5,15,0,50,4,8,9,25,11,40,3,6,7,22,12,23,2,6,279
11,40,4,12,3,12,2,4,12,20,5,10,9,25,1,2,10,30,7,22,8,27,0,0,6,6,210
1,3,11,40,10,30,9,25,12,25,8,26,3,9,7,24,4,8,2,4,0,0,5,10,6,12,216
12,22,11,40,1,4,3,12,7,26,5,10,2,2,10,30,8,22,9,25,0,0,4,12,6,30,235
12,22,10,30,5,15,4,16,9,25,7,24,8,19,1,1,11,40,3,12,2,8,0,0,6,6,218
5,15,6,18,11,40,10,30,12,18,3,6,1,4,9,25,7,23,4,12,2,6,0,0,8,18,215
10,30,2,4,6,18,3,12,11,40,7,24,4,12,12,22,1,0,0,0,8,29,9,25,5,5,221
3,6,11,40,8,22,1,0,9,25,6,18,12,22,7,19,5,10,4,8,10,30,2,4,0,0,204
4,12,12,23,10,30,5,15,7,21,1,1,2,4,0,0,6,6,9,25,3,3,8,0,11,40,180
9,25,10,30,0,50,2,4,5,15,1,1,8,25,4,8,3,3,6,12,12,22,11,0,7,16,211
8,24,1,2,6,12,2,4,9,25,11,40,3,6,0,50,7,23,12,26,5,15,10,30,4,8,265
7,24,9,25,5,15,2,6,1,0,3,9,0,0,10,30,4,8,11,40,12,20,8,0,6,18,195
4,16,11,40,3,12,8,28,6,18,10,30,7,22,2,2,1,1,0,0,9,25,5,10,12,29,233
11,40,2,8,9,25,1,4,12,26,8,25,0,50,7,27,6,24,10,30,3,6,5,10,4,12,287
7,25,10,30,9,25,1,1,5,10,4,12,12,21,8,9,6,12,3,9,11,40,2,8,0,0,202
5,20,9,25,1,4,12,21,11,40,10,30,8,27,6,12,7,27,4,8,2,4,0,0,3,3,221
10,30,8,24,9,25,7,24,11,40,3,9,6,18,12,24,5,20,2,4,4,12,1,1,0,0,231
3,9,2,6,10,30,1,0,11,40,6,12,12,22,5,10,0,0,4,4,8,0,7,16,9,25,174
7,25,1,3,6,18,9,25,3,6,8,26,12,26,0,50,11,40,4,12,10,30,2,4,5,20,285
9,25,10,30,6,18,1,3,12,19,4,12,3,12,5,10,2,0,7,10,0,0,8,0,11,0,139
8,24,6,24,10,30,0,50,9,25,3,12,2,6,7,27,5,10,11,40,4,12,1,3,12,20,283
9,25,0,50,8,26,11,40,7,25,6,18,2,6,4,12,3,9,5,20,1,2,10,30,12,25,288
9,25,4,12,12,26,11,40,5,15,8,27,7,28,3,6,10,30,0,50,6,18,2,6,1,2,285
9,25,11,40,6,18,0,50,12,24,10,30,8,29,1,1,7,24,3,12,5,15,4,16,2,4,288
4,12,8,29,0,50,10,30,12,24,11,40,9,25,6,18,7,25,2,6,1,1,3,3,5,5,268
7,27,12,23,6,18,10,30,2,8,9,25,3,6,1,1,4,12,0,0,8,15,5,5,11,40,210
0,50,11,40,5,15,1,2,7,22,12,19,4,8,9,25,6,12,3,6,10,30,2,6,8,0,235
5,20,9,25,0,50,8,25,6,24,7,26,11,40,3,9,12,27,4,8,10,30,1,2,2,2,288
11,40,7,27,6,18,2,4,10,30,12,23,1,2,4,8,9,25,8,23,3,6,0,0,5,10,216
2,8,7,25,5,15,8,21,3,9,11,40,12,23,9,25,4,12,6,18,10,30,1,0,0,0,226
5,15,2,2,9,25,7,24,1,2,11,40,3,6,10,30,8,17,0,50,12,22,4,4,6,30,267
11,40,8,25,7,27,5,15,3,6,4,16,9,25,10,30,6,18,2,8,12,27,0,50,1,3,290
10,30,8,23,4,8,5,20,11,40,9,25,1,2,2,6,12,23,3,6,7,16,0,0,6,0,199
4,12,7,27,8,18,10,30,1,1,6,18,3,12,9,25,2,4,5,10,12,21,0,0,11,40,218
0,50,2,4,9,25,11,40,7,23,3,9,5,15,10,30,8,26,12,24,6,24,1,3,4,4,277
5,20,2,6,10,30,9,25,12,23,11,40,4,12,1,3,3,9,8,22,7,29,6,12,0,0,231
2,6,1,3,11,40,7,25,3,6,4,4,0,0,12,23,6,18,10,30,5,5,9,25,8,0,185
7,25,3,6,5,15,0,50,4,8,1,1,10,30,9,25,11,40,8,30,12,24,6,12,2,4,270
10,30,1,3,3,6,4,8,12,25,9,25,8,24,5,10,2,2,0,0,7,24,11,0,6,12,169
10,30,8,29,4,8,0,50,1,1,11,40,6,12,3,6,9,25,7,23,12,25,2,6,5,5,260
3,6,11,40,2,8,10,30,8,14,5,20,9,25,4,8,12,23,1,4,6,12,7,26,0,0,216
1,4,4,8,10,30,5,10,11,40,9,25,7,21,2,2,3,9,6,12,8,19,12,25,0,0,205
4,12,11,40,0,50,6,18,7,25,10,30,2,4,5,15,8,25,1,3,12,26,3,3,9,0,251
2,8,9,25,8,25,12,22,10,30,6,12,11,40,4,12,5,10,3,6,7,26,1,0,0,0,216
10,30,9,25,6,12,11,40,12,22,8,26,7,24,4,16,3,9,5,15,2,4,1,3,0,0,226
1,3,12,21,9,25,7,24,4,12,2,8,6,12,5,10,0,50,8,21,11,40,10,30,3,3,259
2,6,8,26,6,12,4,12,7,24,10,30,1,1,5,15,3,12,9,25,12,27,0,0,11,40,230
5,20,11,40,10,30,1,3,3,6,0,50,8,28,6,30,7,29,12,24,2,2,9,25,4,8,295
10,30,0,50,11,40,2,8,6,18,3,9,1,2,5,10,12,23,8,29,7,25,9,25,4,4,273
5,15,2,4,12,25,10,30,7,25,8,21,4,8,1,1,9,25,6,18,0,0,11,40,3,6,218
9,25,11,40,8,25,12,22,6,18,10,30,4,12,7,29,3,9,2,6,1,2,5,20,0,0,238
1,2,5,15,3,6,0,50,6,18,7,23,2,2,11,40,10,30,9,25,12,26,8,21,4,8,266
10,30,1,2,2,2,6,18,0,50,5,15,9,25,3,3,4,4,11,40,7,25,12,23,8,0,237
1,4,5,10,8,22,0,50,10,30,4,8,9,25,7,18,3,6,2,2,11,40,6,18,12,24,257
1,2,11,40,8,26,10,30,7,23,0,50,9,25,4,16,5,10,6,12,2,4,3,3,12,25,266
10,30,2,4,11,40,3,12,1,2,7,20,8,26,4,16,5,10,12,22,6,12,0,0,9,0,194
3,6,12,24,6,18,2,4,4,8,7,20,5,15,8,22,1,1,0,0,9,25,11,40,10,0,183
9,25,3,6,6,18,4,12,10,30,8,28,1,1,5,10,7,27,2,4,12,21,0,0,11,0,182
10,30,2,4,12,24,5,10,8,21,4,16,3,6,11,40,0,50,1,2,9,0,7,26,6,0,229
9,25,5,15,10,30,11,40,3,12,6,18,4,12,2,8,8,11,1,1,12,25,7,21,0,0,218
9,25,4,12,1,3,10,30,7,24,11,40,8,27,2,6,3,9,6,18,5,10,0,0,12,26,230
10,30,7,23,11,40,4,12,5,15,0,50,3,6,9,25,1,1,12,22,8,29,2,2,6,6,261
3,6,5,20,0,50,10,30,2,6,7,24,12,25,8,12,9,25,6,18,11,40,1,1,4,16,273
5,15,9,25,8,22,2,4,11,40,1,1,3,9,7,26,10,30,12,22,4,16,6,18,0,0,228
9,25,5,15,6,18,11,40,4,8,1,3,3,12,0,50,8,24,2,2,12,25,10,30,7,21,273
9,25,5,15,10,30,6,18,11,40,3,9,1,1,12,22,2,4,4,4,7,23,0,0,8,0,191
1,4,12,26,4,12,10,30,8,13,9,25,3,12,5,10,11,40,7,20,2,8,6,18,0,0,218
11,40,10,30,6,18,9,25,4,12,1,1,2,4,12,24,0,0,8,30,7,24,3,3,5,5,216
10,30,7,27,5,10,1,0,9,25,3,6,0,50,2,4,4,4,8,0,12,18,6,6,11,0,180
8,21,3,12,12,22,10,30,2,6,5,10,7,27,9,25,11,40,1,2,4,16,0,0,6,6,217
4,12,8,18,1,1,9,25,11,40,12,23,5,15,10,30,7,23,2,2,0,0,3,15,6,12,216
3,9,1,2,11,40,6,18,7,17,10,30,5,15,8,26,0,0,9,25,4,16,2,6,12,24,228
11,40,9,25,1,1,4,8,8,25,5,15,10,30,2,4,7,28,6,12,3,12,0,0,12,18,218
10,30,2,4,6,12,1,1,7,27,9,25,8,21,12,24,5,10,4,12,3,6,0,0,11,0,172
4,8,12,23,10,30,8,21,5,15,3,6,11,40,9,25,1,1,2,8,0,0,6,6,7,0,183
1,2,10,30,8,21,4,12,3,6,2,2,5,10,9,25,7,26,12,22,11,40,0,0,6,6,202
4,12,11,40,12,24,6,18,1,1,7,21,10,30,2,4,3,6,0,0,5,10,8,29,9,0,195
5,15,3,9,7,26,9,25,6,18,8,19,11,40,2,4,4,12,1,4,0,0,10,30,12,24,226
7,24,2,8,8,21,10,30,11,40,6,18,12,27,3,9,9,25,4,16,5,15,1,2,0,0,235
11,40,9,25,3,12,2,8,5,15,12,23,1,4,4,8,7,20,6,12,8,26,10,30,0,0,223
4,12,10,30,11,40,8,22,7,19,1,1,9,25,0,50,5,15,6,18,2,6,3,6,12,18,262
12,22,10,30,11,40,1,2,7,27,3,3,9,25,6,12,5,10,0,50,4,12,8,14,2,4,251
9,25,5,15,10,30,12,26,6,12,8,18,7,20,1,2,11,40,3,9,4,16,2,2,0,0,215
1,1,9,25,8,21,11,40,2,6,7,25,6,18,12,22,0,50,5,15,10,30,4,12,3,6,271
8,29,10,30,2,6,9,25,4,8,7,21,11,40,5,15,12,27,6,18,3,6,1,2,0,0,227
1,2,12,22,10,30,3,9,9,25,4,8,2,2,0,0,6,18,8,22,5,5,7,19,11,40,202
2,4,5,15,7,23,8,18,9,25,4,16,6,24,12,25,11,40,1,4,3,12,0,0,10,0,206
8,21,10,30,0,50,6,30,11,40,9,25,5,15,7,27,3,9,1,1,4,12,12,25,2,0,285
4,16,11,40,5,15,8,18,9,25,6,24,0,50,10,30,12,22,3,6,7,25,2,8,1,3,282
9,25,10,30,1,1,5,15,7,24,6,18,4,12,0,50,2,4,12,24,3,3,8,0,11,0,206
11,40,2,8,9,25,1,1,12,22,10,30,5,10,4,8,8,27,7,22,3,6,0,0,6,6,205
1,4,11,40,9,25,7,25,5,15,2,8,8,17,10,30,12,24,4,8,6,18,3,12,0,0,226
9,25,0,50,11,40,10,30,1,1,8,27,7,26,2,8,5,15,4,20,6,12,12,24,3,3,281
2,6,0,50,8,21,7,28,12,22,9,25,1,1,11,40,4,12,10,30,3,9,6,12,5,15,271
9,25,2,6,10,30,11,40,3,6,5,15,12,23,7,24,8,24,1,1,6,18,4,16,0,0,228
9,25,8,18,0,50,7,28,6,18,4,12,12,29,10,30,1,1,5,15,11,40,2,8,3,9,283
5,10,12,23,8,21,4,12,11,40,10,30,2,8,9,25,1,0,3,3,7,26,6,12,0,0,210
10,30,9,25,4,12,2,4,12,23,7,26,1,2,11,40,5,10,3,12,6,12,0,0,8,0,196
2,8,6,18,10,30,5,10,9,25,1,1,7,28,12,20,3,9,4,8,0,0,8,0,11,40,197
9,25,10,30,6,18,11,40,2,6,7,25,4,16,12,25,8,26,5,10,3,12,1,0,0,0,233
4,12,9,25,6,18,2,8,7,23,1,2,12,24,5,15,11,40,10,30,3,6,0,0,8,0,203
11,40,1,2,8,26,12,26,9,25,10,30,4,16,7,27,2,4,3,6,6,18,0,50,5,10,280
9,25,2,4,8,29,5,20,7,24,4,12,10,30,6,18,0,50,12,18,1,0,3,3,11,0,233
4,16,5,15,12,24,9,25,1,1,7,28,6,18,2,4,3,6,0,0,8,0,10,30,11,40,207
2,4,5,15,4,8,7,25,0,50,9,25,8,23,11,40,10,30,1,1,6,18,3,6,12,29,274
