3,12,2,8,11,40,9,25,5,15,12,22,0,50,4,8,6,18,7,27,1,1,10,30,8,0,256
1,3,3,6,5,20,2,0,8,21,10,30,0,0,9,25,12,21,6,12,4,4,7,18,11,0,160
9,25,11,40,2,8,6,18,1,1,12,21,8,19,4,16,7,24,5,15,10,30,3,6,0,0,223
8,25,2,4,1,2,9,25,11,40,7,22,10,30,3,9,12,25,4,8,6,24,5,20,0,0,234
7,24,2,4,5,15,6,18,3,9,10,30,11,40,9,25,1,0,4,12,8,17,12,23,0,50,267
12,22,3,9,11,40,9,25,6,18,7,22,5,15,2,4,8,18,0,50,10,30,1,3,4,8,264
4,16,2,6,1,2,11,40,3,12,5,10,7,26,0,0,12,24,10,30,6,12,9,25,8,0,203
1,3,7,25,8,17,2,4,9,25,6,18,11,40,5,20,3,9,0,50,10,30,4,12,12,26,279
8,27,12,26,10,30,7,24,11,40,3,6,1,1,0,50,6,24,9,25,2,6,5,15,4,8,282
5,10,9,25,10,30,11,40,2,8,4,8,12,24,3,6,6,12,8,18,7,26,1,3,0,0,210
2,8,4,16,7,26,3,6,9,25,1,1,0,0,10,30,5,15,12,25,11,40,8,0,6,18,210
8,22,7,25,5,20,1,1,10,30,3,6,12,21,11,40,2,2,0,50,6,6,9,25,4,8,256
5,15,8,21,1,3,11,40,0,50,7,27,6,24,9,25,12,21,10,30,2,4,3,6,4,8,274
11,40,8,21,2,6,1,2,3,9,12,24,7,16,9,25,5,15,6,18,10,30,0,0,4,8,214
10,30,3,6,12,24,2,2,4,8,8,26,1,4,6,12,9,25,0,0,7,24,5,5,11,0,166
9,25,4,12,8,28,10,30,6,18,5,10,2,4,7,18,3,3,0,50,12,23,1,1,11,40,262
10,30,2,8,6,18,1,1,3,9,5,15,12,23,9,25,7,26,11,40,4,12,8,9,0,0,216
9,25,10,30,0,50,4,12,8,28,6,30,12,22,1,1,5,20,2,2,3,3,11,0,7,18,241
5,20,3,6,9,25,10,30,4,12,2,2,11,40,8,24,1,3,7,25,12,26,6,12,0,0,225
10,30,11,40,9,25,12,24,8,23,4,8,6,12,0,50,2,10,5,15,3,9,7,26,1,1,273
11,40,8,21,9,25,5,15,2,4,3,9,10,30,1,0,12,25,6,12,0,0,7,19,4,12,212
5,15,12,23,11,40,4,12,8,26,9,25,3,12,7,25,0,50,6,18,10,30,2,4,1,2,282
7,27,8,18,6,24,5,20,9,25,11,40,3,9,10,30,1,3,2,4,4,12,0,0,12,26,238
10,30,12,24,9,25,6,12,4,8,7,24,8,28,11,40,1,3,5,20,3,6,2,4,0,0,224
7,24,0,50,9,25,6,18,8,21,1,1,5,15,10,30,2,6,4,12,3,9,11,40,12,18,269
3,6,10,30,8,23,9,25,11,40,4,8,5,15,0,50,7,25,12,27,1,0,2,6,6,18,273
5,15,3,9,7,24,1,2,6,18,10,30,2,6,4,4,0,0,11,40,12,20,9,25,8,0,193
11,40,6,18,4,12,9,25,1,2,5,10,10,30,8,23,2,6,7,28,12,23,3,9,0,50,276
3,12,9,25,6,18,2,8,5,15,1,1,7,25,4,8,0,0,12,25,8,0,10,30,11,40,207
2,4,9,25,1,2,7,25,8,29,11,40,12,22,10,30,3,9,4,12,6,18,5,15,0,0,231
5,10,10,30,4,16,12,23,2,2,6,18,9,25,1,0,3,3,8,27,0,0,7,27,11,0,181
9,25,10,30,11,40,2,8,4,8,6,18,5,15,3,9,7,23,12,25,1,0,0,0,8,0,201
3,9,10,30,9,25,2,4,1,2,7,26,6,18,12,23,0,0,5,15,11,40,4,8,8,8,208
9,25,1,1,2,8,11,40,6,18,10,30,12,20,8,29,5,10,3,6,7,26,0,50,4,8,271
8,29,1,1,4,16,7,18,10,30,11,40,3,9,0,50,9,25,12,26,2,6,5,20,6,12,282
11,40,2,6,12,26,7,26,9,25,6,18,1,2,10,30,3,6,5,10,0,0,4,8,8,0,197
7,25,1,2,3,9,8,27,11,40,2,4,9,25,4,16,0,0,5,15,6,18,10,30,12,17,228
6,18,8,26,11,40,7,27,10,30,0,50,12,23,1,2,4,16,2,4,5,10,9,25,3,3,274
1,2,6,18,8,28,9,25,10,30,5,10,11,40,4,12,2,6,7,26,12,22,3,6,0,0,225
2,6,6,18,3,9,4,12,1,2,5,15,11,40,12,26,9,25,10,30,7,19,8,21,0,0,223
10,30,3,6,9,25,12,23,4,12,6,12,2,2,5,10,7,25,1,1,11,40,0,0,8,0,186
6,18,5,15,10,30,12,23,4,12,9,25,2,2,11,40,3,9,1,1,0,0,8,22,7,0,197
4,12,10,30,2,4,0,50,1,2,8,19,9,25,7,24,6,24,11,40,5,20,3,6,12,29,285
7,25,8,21,10,30,6,18,5,15,1,2,11,40,3,9,9,25,4,16,12,24,2,2,0,0,227
3,12,5,15,1,1,0,50,4,8,7,24,9,25,6,12,12,22,2,2,8,0,11,0,10,0,171
9,25,1,3,5,10,8,27,7,27,6,18,4,16,12,26,11,40,10,30,2,6,3,9,0,0,237
9,25,10,30,7,27,11,40,1,1,8,26,4,12,3,12,12,22,6,18,2,6,5,20,0,0,239
11,40,9,25,4,12,12,23,10,30,1,1,6,18,3,12,0,0,5,15,7,22,2,2,8,0,200
6,18,4,16,7,24,1,1,5,15,3,6,10,30,8,28,9,25,2,4,11,40,12,27,0,0,234
8,26,10,30,4,8,12,26,11,40,5,15,0,50,9,25,7,25,2,6,1,2,6,18,3,0,271
11,40,7,27,9,25,12,25,8,19,5,15,10,30,3,6,2,6,1,3,0,0,6,18,4,8,222
12,22,8,27,10,30,4,16,9,25,7,28,3,6,11,40,2,8,1,0,5,15,6,12,0,0,229
11,40,8,28,12,22,6,24,2,4,1,4,9,25,5,10,4,12,10,30,7,27,0,0,3,3,229
5,15,4,12,9,25,8,25,2,8,7,22,12,22,6,18,1,1,0,0,10,30,11,40,3,6,224
7,25,3,6,6,18,4,16,8,17,9,25,5,15,0,50,11,40,10,30,12,26,1,3,2,4,275
2,8,9,25,10,30,5,15,8,18,1,0,12,20,4,16,0,0,11,40,6,12,3,0,7,26,210
11,40,12,25,5,15,10,30,1,1,7,27,0,50,6,18,8,26,9,25,2,6,3,6,4,0,269
8,27,4,16,11,40,9,25,10,30,1,2,6,18,5,15,2,6,7,27,3,6,0,0,12,27,239
2,6,7,25,10,30,8,25,1,2,9,25,5,15,4,16,0,50,3,9,12,24,11,40,6,12,279
9,25,2,6,10,30,8,24,1,1,7,29,5,15,12,26,0,0,3,6,4,8,11,40,6,18,228
12,23,8,25,9,25,11,40,4,16,5,10,7,26,6,18,10,30,2,4,1,2,0,50,3,3,272
1,3,7,24,10,30,9,25,8,22,4,16,5,10,12,27,11,40,6,18,2,4,3,12,0,0,231
10,30,9,25,11,40,7,23,1,1,2,6,8,29,3,6,5,15,6,18,12,21,0,0,4,8,222
7,24,2,4,3,9,1,1,6,12,10,30,12,22,4,12,0,0,5,5,8,0,9,0,11,0,119
7,25,12,21,5,15,3,9,2,6,6,18,1,1,8,7,4,4,9,25,0,0,11,40,10,30,201
2,2,5,10,10,30,9,25,12,25,3,6,8,22,11,40,6,18,1,3,7,19,4,8,0,0,208
3,9,9,25,11,40,5,10,8,24,10,30,7,27,2,8,12,23,0,50,4,12,1,2,6,18,278
9,25,10,30,5,15,7,24,12,21,2,4,11,40,1,1,3,12,6,12,0,0,4,4,8,17,205
2,8,5,10,4,16,9,25,7,25,1,1,3,3,8,28,10,30,0,50,11,40,12,24,6,18,278
3,6,7,24,2,6,5,15,1,2,12,20,4,12,8,26,6,18,0,0,9,0,11,0,10,0,129
1,4,10,30,3,6,2,4,11,40,6,18,7,25,5,10,8,17,4,12,0,0,9,25,12,27,218
1,2,12,22,9,25,10,30,0,50,2,4,8,25,3,6,5,20,6,12,4,4,7,21,11,40,261
4,12,3,12,10,30,9,25,7,25,1,1,12,23,5,15,2,2,6,12,0,0,8,0,11,0,157
7,25,2,4,5,15,9,25,8,25,11,40,3,9,0,50,10,30,1,1,4,8,12,21,6,6,259
3,9,4,12,9,25,11,40,2,4,6,18,10,30,7,25,1,1,12,22,0,0,5,5,8,0,191
3,6,12,25,9,25,8,27,6,18,11,40,4,16,2,4,10,30,5,10,7,21,1,3,0,0,225
7,25,10,30,4,12,1,4,6,18,9,25,5,10,2,4,3,9,12,19,8,26,0,0,11,0,182
3,9,11,40,8,29,6,24,10,30,7,22,1,2,12,26,5,15,4,8,9,25,2,4,0,0,234
1,2,3,12,2,4,4,8,5,15,7,20,10,30,8,23,11,40,12,25,0,0,6,12,9,25,216
11,40,10,30,5,15,12,22,3,9,2,6,4,12,7,24,6,12,1,0,9,25,0,0,8,17,212
3,9,9,25,8,28,4,16,7,27,2,8,10,30,11,40,1,3,12,27,6,18,5,15,0,0,246
10,30,8,26,5,20,7,25,12,22,9,25,2,6,6,12,1,0,11,40,4,12,0,0,3,9,227
5,20,1,4,11,40,8,19,10,30,9,25,4,8,7,28,2,8,0,0,12,27,3,6,6,24,239
4,12,12,26,8,26,11,40,3,9,1,0,10,30,2,4,5,10,9,25,7,21,6,12,0,0,215
10,30,3,6,9,25,1,1,6,18,0,50,7,24,8,25,12,22,2,4,5,5,4,4,11,0,214
2,4,10,30,3,9,12,22,11,40,7,27,1,1,9,25,8,13,4,16,6,12,5,20,0,0,219
10,30,7,27,5,10,4,8,2,2,6,18,9,25,1,1,12,19,3,6,8,22,0,0,11,40,208
5,10,11,40,7,20,9,25,10,30,0,50,1,1,12,22,4,12,2,6,3,6,8,0,6,24,246
5,15,2,4,9,25,4,8,3,12,7,20,11,40,1,1,10,30,0,50,6,12,8,12,12,18,247
0,50,5,15,11,40,1,1,8,26,9,25,2,8,10,30,7,24,6,30,3,6,4,8,12,26,289
1,3,8,24,7,22,9,25,10,30,11,40,4,16,6,18,5,20,2,8,0,0,12,24,3,9,239
10,30,12,24,8,28,1,0,7,22,4,12,3,6,11,40,9,25,2,8,5,10,6,12,0,0,217
7,25,9,25,5,15,11,40,4,12,1,4,8,23,12,27,10,30,3,6,2,2,6,24,0,0,233
5,15,9,25,11,40,1,1,6,18,7,26,10,30,0,50,3,3,8,28,12,28,2,6,4,4,274
3,6,10,30,11,40,9,25,5,15,4,12,1,3,7,23,2,8,6,18,0,0,12,28,8,0,208
0,50,8,25,2,4,5,15,6,18,11,40,4,8,1,1,10,30,12,22,7,19,9,25,3,6,263
10,30,6,18,0,50,5,15,8,21,9,25,11,40,3,9,2,2,1,1,12,21,7,24,4,8,264
4,12,5,15,3,12,1,2,7,26,11,40,8,16,10,30,2,4,0,0,9,25,12,24,6,6,212
11,40,6,18,2,8,9,25,8,26,1,1,7,27,5,15,10,30,4,16,12,25,3,6,0,0,237
2,6,4,8,9,25,5,15,7,26,1,4,10,30,8,25,12,21,6,18,3,3,11,40,0,0,221
